sample_id,description,serotype,genotype,country,year,host,genome_length,is_complete,location,lineage,data_source
KM403600.1,"Dengue virus 1 isolate SGEHI(D1)22054Y13, complete genome",DENV-1,,,2013,Homo sapiens,10699.0,True,,,legacy
KM403599.1,"Dengue virus 1 isolate SGEHI(D1)15005Y13, complete genome",DENV-1,,,2013,Homo sapiens,10670.0,True,,,legacy
KM403598.1,"Dengue virus 1 isolate SGEHI(D1)25135Y13, complete genome",DENV-1,,,2013,Homo sapiens,10646.0,True,,,legacy
KM403597.1,"Dengue virus 1 isolate SGEHI(D1)21152Y13, complete genome",DENV-1,,,2013,Homo sapiens,10714.0,True,,,legacy
KM403596.1,"Dengue virus 1 isolate SGEHI(D1)23469Y13, complete genome",DENV-1,,,2013,Homo sapiens,10714.0,True,,,legacy
KM403595.1,"Dengue virus 1 isolate SGEHI(D1)14592Y13, complete genome",DENV-1,,,2013,Homo sapiens,10714.0,True,,,legacy
KM403594.1,"Dengue virus 1 isolate SGEHI(D1)41081Y13, complete genome",DENV-1,,,2013,Homo sapiens,10714.0,True,,,legacy
KM403593.1,"Dengue virus 1 isolate SGEHI(D1)12543Y13, complete genome",DENV-1,,,2013,Homo sapiens,10713.0,True,,,legacy
KM403592.1,"Dengue virus 1 isolate SGEHI(D1)10152Y13, complete genome",DENV-1,,,2013,Homo sapiens,10714.0,True,,,legacy
KM403591.1,"Dengue virus 1 isolate SGEHI(D1)17497Y13, complete genome",DENV-1,,,2013,Homo sapiens,10714.0,True,,,legacy
KM403590.1,"Dengue virus 1 isolate SGEHI(D1)26591Y13, complete genome",DENV-1,,,2013,Homo sapiens,10714.0,True,,,legacy
KM403589.1,"Dengue virus 1 isolate SGEHI(D1)44881Y13, complete genome",DENV-1,,,2013,Homo sapiens,10714.0,True,,,legacy
KM403588.1,"Dengue virus 1 isolate SGEHI(D1)15822Y13, complete genome",DENV-1,,,2013,Homo sapiens,10714.0,True,,,legacy
KM403587.1,"Dengue virus 1 isolate SGEHI(D1)09119Y13, complete genome",DENV-1,,,2013,Homo sapiens,10714.0,True,,,legacy
KM403586.1,"Dengue virus 1 isolate SGEHI(D1)45409Y13, complete genome",DENV-1,,,2013,Homo sapiens,10649.0,True,,,legacy
KM403585.1,"Dengue virus 1 isolate SGEHI(D1)14150Y13, complete genome",DENV-1,,,2013,Homo sapiens,10669.0,True,,,legacy
KM403584.1,"Dengue virus 1 isolate SGEHI(D1)05722Y13, complete genome",DENV-1,,,2013,Homo sapiens,10714.0,True,,,legacy
KM403583.1,"Dengue virus 1 isolate SGEHI(D1)52819Y13, complete genome",DENV-1,,,2013,Homo sapiens,10714.0,True,,,legacy
KM403582.1,"Dengue virus 1 isolate SGEHI(D1)46142Y13, complete genome",DENV-1,,,2013,Homo sapiens,10714.0,True,,,legacy
KM403581.1,"Dengue virus 1 isolate SGEHI(D1)19711Y13, complete genome",DENV-1,,,2013,Homo sapiens,10714.0,True,,,legacy
KM403580.1,"Dengue virus 1 isolate SGEHI(D1)07074Y13, complete genome",DENV-1,,,2013,Homo sapiens,10627.0,True,,,legacy
KM403579.1,"Dengue virus 1 isolate SGEHI(D1)52901Y13, complete genome",DENV-1,,,2013,Homo sapiens,10714.0,True,,,legacy
KM403578.1,"Dengue virus 1 isolate SGEHI(D1)05022Y13, complete genome",DENV-1,,,2013,Homo sapiens,10714.0,True,,,legacy
KM403577.1,"Dengue virus 1 isolate SGEHI(D1)47999Y13, complete genome",DENV-1,,,2013,Homo sapiens,10714.0,True,,,legacy
KM403576.1,"Dengue virus 1 isolate SGEHI(D1)40519Y13, complete genome",DENV-1,,,2013,Homo sapiens,10665.0,True,,,legacy
KM403575.1,"Dengue virus 1 isolate SGEHI(D1)44259Y12, complete genome",DENV-1,,,2012,Homo sapiens,10714.0,True,,,legacy
KU050695.1,"Dengue virus 3, complete genome",DENV-3,,,1956,Homo sapiens,10696.0,True,,,legacy
KM204119.1,"Dengue virus 1 strain Hawaii, complete genome",DENV-1,,,1944,Homo sapiens,10736.0,True,,,legacy
EU359008.1,"Dengue virus 1 isolate ZH1067, complete genome",DENV-1,,,,Homo sapiens,10735.0,True,,,legacy
KU216209.1,"Dengue virus type 3 isolate Rajasthan.India/Balotra 87-s/2013, complete genome",DENV-3,,,2013,Homo sapiens,10674.0,True,,,legacy
KU216208.1,"Dengue virus type 3 isolate Rajasthan.India/DMRC/Balotra87/2013, complete genome",DENV-3,,,2013,Homo sapiens,10672.0,True,,,legacy
KR024708.1,"Dengue virus type 1 isolate Wenzhou-Human-1, complete genome",DENV-1,,,2014,Homo sapiens,10703.0,True,,,legacy
KR024707.1,"Dengue virus type 1 isolate Wuhan-Human-3, complete genome",DENV-1,,,2014,Homo sapiens,10703.0,True,,,legacy
KR024706.1,"Dengue virus type 1 isolate Wuhan-Human-2, complete genome",DENV-1,,,2014,Homo sapiens,10703.0,True,,,legacy
KR024705.1,"Dengue virus type 1 isolate Wuhan-Human-1, complete genome",DENV-1,,,2014,Homo sapiens,10703.0,True,,,legacy
LC069810.1,"Dengue virus 4 genomic RNA, complete genome, strain: D4/Hu/India/NIID48/2009",DENV-4,,,2015,Homo sapiens,10623.0,True,,,legacy
KP406806.1,"Dengue virus type 4 isolate DENV-4/KBPV-VR-31, complete genome",DENV-4,,,,,10664.0,True,,,legacy
KP406805.1,"Dengue virus type 3 isolate DENV-3/KBPV-VR-30, complete genome",DENV-3,,,,,10696.0,True,,,legacy
KP406803.1,"Dengue virus type 1 isolate DenKor-07, complete genome",DENV-1,,,2006,Homo sapiens,10734.0,True,,,legacy
KP406802.1,"Dengue virus type 1 isolate DenKor-02, complete genome",DENV-1,,,2005,Homo sapiens,10735.0,True,,,legacy
KP406801.1,"Dengue virus type 1 isolate DenKor-01, complete genome",DENV-1,,,2004,Homo sapiens,10736.0,True,,,legacy
KT187564.1,"Dengue virus type 1 isolate DENV1/CN/GZDF716/2014, complete genome",DENV-1,,,2014,Homo sapiens,10735.0,True,,,legacy
KT187563.1,"Dengue virus type 1 isolate DENV1/CN/GZDF696/2014, complete genome",DENV-1,,,2014,Homo sapiens,10714.0,True,,,legacy
KT187562.1,"Dengue virus type 1 isolate DENV1/CN/GZDF982/2014, complete genome",DENV-1,,,2014,Homo sapiens,10714.0,True,,,legacy
KT187561.1,"Dengue virus type 1 isolate DENV1/CN/GZDF876/2014, complete genome",DENV-1,,,2014,Homo sapiens,10714.0,True,,,legacy
KT187560.1,"Dengue virus type 1 isolate DENV1/CN/GZDF874/2014, complete genome",DENV-1,,,2014,Homo sapiens,10714.0,True,,,legacy
KT187559.1,"Dengue virus type 1 isolate DENV1/CN/GZDF780/2014, complete genome",DENV-1,,,2014,Homo sapiens,10714.0,True,,,legacy
KT187558.1,"Dengue virus type 2 isolate DENV2/CN/GZ1118/2014, complete genome",DENV-2,,,2014,Homo sapiens,10723.0,True,,,legacy
KT187557.1,"Dengue virus type 2 isolate DENV2/CN/GZDF615/2014, complete genome",DENV-2,,,2014,Homo sapiens,10723.0,True,,,legacy
KT187556.1,"Dengue virus type 2 isolate DENV2/CN/GZDF595/2014, complete genome",DENV-2,,,2014,Homo sapiens,10723.0,True,,,legacy
KT187555.1,"Dengue virus type 2 isolate DENV2/CN/GZDF574/2014, complete genome",DENV-2,,,2014,Homo sapiens,10723.0,True,,,legacy
KT187554.1,"Dengue virus type 2 isolate DENV2/CN/GZDF571/2014, complete genome",DENV-2,,,2014,Homo sapiens,10723.0,True,,,legacy
KT187553.1,"Dengue virus type 2 isolate DENV2/CN/GZDF31241/2014, complete genome",DENV-2,,,2014,Homo sapiens,10723.0,True,,,legacy
KM217158.1,"Dengue virus 2 isolate D2/Pk/Swat-01, complete genome",DENV-2,,,2013,Homo sapiens,10656.0,True,,,legacy
KM217157.1,"Dengue virus 2 isolate D2/Pk/A1/2011, complete genome",DENV-2,,,2011,Homo sapiens,10656.0,True,,,legacy
KM217156.1,"Dengue virus 2 isolate D2/Pk/A2/2011, complete genome",DENV-2,,,2011,Homo sapiens,10656.0,True,,,legacy
KT276273.1,"Dengue virus type 4 strain Haiti/0324/2014, complete genome",DENV-4,,,2014,Homo sapiens,10649.0,True,,,legacy
KR296744.1,"Dengue virus type 3 strain YNSW2, complete genome",DENV-3,,,2013,,10702.0,True,,,legacy
KR296743.1,"Dengue virus type 3 strain YNSW1, complete genome",DENV-3,,,2013,,10710.0,True,,,legacy
KJ010186.1,"Dengue virus 2 isolate DENV-2/PK/2013, complete genome",DENV-2,,,2013,Homo sapiens,10629.0,True,,,legacy
KJ010185.1,"Dengue virus 2 isolate DENV-2/PK/2011, complete genome",DENV-2,,,2011,Homo sapiens,10629.0,True,,,legacy
KF360005.1,"Dengue virus 2 isolate DENV-2/PK, complete genome",DENV-2,,,2010,Homo sapiens,10629.0,True,,,legacy
KF289073.1,"Dengue virus 1 isolate P23086, complete genome",DENV-1,,,1956,Homo sapiens,10690.0,True,,,legacy
KR028435.1,"Dengue virus 1 isolate DENV-1/GZ/ZW-0802/2014, partial genome",DENV-1,,,2014,Homo sapiens,10672.0,False,,,legacy
KP723482.1,"Dengue virus 4 isolate DENV4/CN/GZ29/2010, complete genome",DENV-4,,,2010,Homo sapiens,10653.0,True,,,legacy
KP723479.1,"Dengue virus 2 isolate DENV2/CN/GZ32/2010, complete genome",DENV-2,,,2010,Homo sapiens,10723.0,True,,,legacy
JQ686088.2,"Dengue virus 2 strain JHA1, partial genome",DENV-2,,,,Homo sapiens,10393.0,False,,,legacy
KJ701507.1,"Dengue virus 2 isolate DENV-2/Pk/Swat-02, complete genome",DENV-2,,,2013,Homo sapiens,10656.0,True,,,legacy
KP686070.1,"Dengue virus 1 isolate ww2014, complete genome",DENV-1,,,2014,Homo sapiens,10670.0,True,,,legacy
KC762699.1,"Dengue virus 4 isolate MKS-2139, complete genome",DENV-4,,,2008,Homo sapiens,10641.0,True,,,legacy
KC762698.1,"Dengue virus 4 isolate MKS-2007, complete genome",DENV-4,,,2008,Homo sapiens,10653.0,True,,,legacy
KC762697.1,"Dengue virus 4 isolate MKS-0706, complete genome",DENV-4,,,2007,Homo sapiens,10653.0,True,,,legacy
KC762696.1,"Dengue virus 4 isolate MKS-0252, complete genome",DENV-4,,,2007,Homo sapiens,10653.0,True,,,legacy
KC762695.1,"Dengue virus 4 isolate MKS-0070, complete genome",DENV-4,,,2007,Homo sapiens,10619.0,True,,,legacy
KC762694.1,"Dengue virus 4 isolate MKS-0033, complete genome",DENV-4,,,2007,Homo sapiens,10636.0,True,,,legacy
KC762693.1,"Dengue virus 3 isolate MKS-WS79b, complete genome",DENV-3,,,2010,Homo sapiens,10707.0,True,,,legacy
KC762692.1,"Dengue virus 3 isolate MKS-WS78, complete genome",DENV-3,,,2010,Homo sapiens,10707.0,True,,,legacy
KC762691.1,"Dengue virus 3 isolate MKS-IF058, complete genome",DENV-3,,,2008,Homo sapiens,10707.0,True,,,legacy
KC762690.1,"Dengue virus 3 isolate MKS-3000, complete genome",DENV-3,,,2008,Homo sapiens,10709.0,True,,,legacy
KC762689.1,"Dengue virus 3 isolate MKS-2065, complete genome",DENV-3,,,2008,Homo sapiens,10707.0,True,,,legacy
KC762688.1,"Dengue virus 3 isolate MKS-2006, complete genome",DENV-3,,,2008,Homo sapiens,10707.0,True,,,legacy
KC762687.1,"Dengue virus 3 isolate MKS-0396, complete genome",DENV-3,,,2008,Homo sapiens,10707.0,True,,,legacy
KC762686.1,"Dengue virus 3 isolate MKS-0172, complete genome",DENV-3,,,2007,Homo sapiens,10707.0,True,,,legacy
KC762685.1,"Dengue virus 3 isolate MKS-0388, complete genome",DENV-3,,,2008,Homo sapiens,10707.0,True,,,legacy
KC762684.1,"Dengue virus 3 isolate MKS-0098, complete genome",DENV-3,,,2007,Homo sapiens,10698.0,True,,,legacy
KC762683.1,"Dengue virus 3 isolate MKS-0079, complete genome",DENV-3,,,2007,Homo sapiens,10707.0,True,,,legacy
KC762682.1,"Dengue virus 3 isolate MKS-0076, complete genome",DENV-3,,,2007,Homo sapiens,10707.0,True,,,legacy
KC762681.1,"Dengue virus 3 isolate MKS-0057, complete genome",DENV-3,,,2007,Homo sapiens,10707.0,True,,,legacy
KC762654.1,"Dengue virus 1 isolate MKS-0077, complete genome",DENV-1,,,2007,Homo sapiens,10735.0,True,,,legacy
KC762653.1,"Dengue virus 1 isolate MKS-0486, complete genome",DENV-1,,,2008,Homo sapiens,10735.0,True,,,legacy
KC762652.1,"Dengue virus 1 isolate MKS-1001, complete genome",DENV-1,,,2008,Homo sapiens,10735.0,True,,,legacy
KC762651.1,"Dengue virus 1 isolate MKS-0483, complete genome",DENV-1,,,2007,Homo sapiens,10735.0,True,,,legacy
KC762650.1,"Dengue virus 1 isolate MKS-0109, complete genome",DENV-1,,,2007,Homo sapiens,10735.0,True,,,legacy
KC762649.1,"Dengue virus 1 isolate MKS-0055, complete genome",DENV-1,,,2007,Homo sapiens,10735.0,True,,,legacy
KC762648.1,"Dengue virus 1 isolate MKS-2194, complete genome",DENV-1,,,2008,Homo sapiens,10735.0,True,,,legacy
KC762647.1,"Dengue virus 1 isolate MKS-WS72, complete genome",DENV-1,,,2010,Homo sapiens,10735.0,True,,,legacy
KC762646.1,"Dengue virus 1 isolate MKS-0344, complete genome",DENV-1,,,2007,Homo sapiens,10735.0,True,,,legacy
KC762645.1,"Dengue virus 1 isolate MKS-2040, complete genome",DENV-1,,,2008,Homo sapiens,10735.0,True,,,legacy
KC762644.1,"Dengue virus 1 isolate MKS-2094, complete genome",DENV-1,,,2008,Homo sapiens,10735.0,True,,,legacy
KC762643.1,"Dengue virus 1 isolate MKS-0398, complete genome",DENV-1,,,2008,Homo sapiens,10735.0,True,,,legacy
KC762642.1,"Dengue virus 1 isolate MKS-WS88, complete genome",DENV-1,,,2010,Homo sapiens,10735.0,True,,,legacy
KC762641.1,"Dengue virus 1 isolate MKS-2147, complete genome",DENV-1,,,2008,Homo sapiens,10735.0,True,,,legacy
KC762640.1,"Dengue virus 1 isolate MKS-2029, complete genome",DENV-1,,,2008,Homo sapiens,10735.0,True,,,legacy
KC762639.1,"Dengue virus 1 isolate MKS-WS81, complete genome",DENV-1,,,2010,Homo sapiens,10735.0,True,,,legacy
KC762638.1,"Dengue virus 1 isolate MKS-2004, complete genome",DENV-1,,,2008,Homo sapiens,10735.0,True,,,legacy
KC762637.1,"Dengue virus 1 isolate MKS-0352, complete genome",DENV-1,,,2007,Homo sapiens,10735.0,True,,,legacy
KC762636.1,"Dengue virus 1 isolate MKS-0080, complete genome",DENV-1,,,2007,Homo sapiens,10735.0,True,,,legacy
KC762635.1,"Dengue virus 1 isolate MKS-0088, complete genome",DENV-1,,,2007,Homo sapiens,10735.0,True,,,legacy
KC762634.1,"Dengue virus 1 isolate MKS-2201, complete genome",DENV-1,,,2008,Homo sapiens,10735.0,True,,,legacy
KC762633.1,"Dengue virus 1 isolate MKS-2216, complete genome",DENV-1,,,2008,Homo sapiens,10735.0,True,,,legacy
KC762632.1,"Dengue virus 1 isolate MKS-0248, complete genome",DENV-1,,,2007,Homo sapiens,10735.0,True,,,legacy
KC762631.1,"Dengue virus 1 isolate MKS-0395, complete genome",DENV-1,,,2008,Homo sapiens,10735.0,True,,,legacy
KC762630.1,"Dengue virus 1 isolate MKS-2097, complete genome",DENV-1,,,2008,Homo sapiens,10735.0,True,,,legacy
KC762629.1,"Dengue virus 1 isolate MKS-IF039, complete genome",DENV-1,,,2008,Homo sapiens,10735.0,True,,,legacy
KC762628.1,"Dengue virus 1 isolate MKS-2058, complete genome",DENV-1,,,2008,Homo sapiens,10735.0,True,,,legacy
KC762627.1,"Dengue virus 1 isolate MKS-IF062, complete genome",DENV-1,,,2008,Homo sapiens,10735.0,True,,,legacy
KC762626.1,"Dengue virus 1 isolate MKS-2138, complete genome",DENV-1,,,2008,Homo sapiens,10735.0,True,,,legacy
KC762625.1,"Dengue virus 1 isolate MKS-0056, complete genome",DENV-1,,,2007,Homo sapiens,10735.0,True,,,legacy
KC762624.1,"Dengue virus 1 isolate MKS-2082, complete genome",DENV-1,,,2008,Homo sapiens,10735.0,True,,,legacy
KC762623.1,"Dengue virus 1 isolate MKS-0206, complete genome",DENV-1,,,2007,Homo sapiens,10735.0,True,,,legacy
KC762622.1,"Dengue virus 1 isolate MKS-2200, complete genome",DENV-1,,,2008,Homo sapiens,10735.0,True,,,legacy
KC762621.1,"Dengue virus 1 isolate MKS-0397, complete genome",DENV-1,,,2008,Homo sapiens,10735.0,True,,,legacy
KC762620.1,"Dengue virus 1 isolate MKS-0390, complete genome",DENV-1,,,2007,Homo sapiens,10735.0,True,,,legacy
KR779782.1,"Dengue virus 2 isolate SG(EHI)D2/0466Y07, complete genome",DENV-2,,,2007,Homo sapiens,10723.0,True,,,legacy
KM190937.1,"Dengue virus 3 isolate VIROAF7, complete genome",DENV-3,,,1964,Homo sapiens,10267.0,True,,,legacy
KM190936.1,"Dengue virus 4 isolate VIROAF8, complete genome",DENV-4,,,2006,Homo sapiens,10592.0,True,,,legacy
KR071622.1,"Dengue virus strain Hb25/CHN/2014, complete genome",,,,2014,,10715.0,True,,,legacy
KF479233.1,"Dengue virus 2 strain QHD13CAIQ, complete genome",DENV-2,,,2013,Homo sapiens,10723.0,True,,,legacy
AB479042.1,"Dengue virus 2 genomic RNA, nearly complete genome, isolate: VNHCM18-K/02",DENV-2,,,2002,,10647.0,True,,,legacy
AB479041.1,"Dengue virus 2 genomic RNA, nearly complete genome, isolate: VNHCM18-C/02",DENV-2,,,2002,,10647.0,True,,,legacy
KP772252.1,"Dengue virus strain Hb22/CHN/2014, complete genome",,,,2014,,10735.0,True,,,legacy
KJ737430.1,"Dengue virus 3 strain D83-144, complete genome",DENV-3,,,1983,Homo sapiens,10707.0,True,,,legacy
KJ737429.1,"Dengue virus 3 strain C0360/94, complete genome",DENV-3,,,1994,Homo sapiens,10707.0,True,,,legacy
KP398852.1,"Dengue virus 1 isolate DK87, complete genome",DENV-1,,,2014,Homo sapiens,10735.0,True,,,legacy
KM279610.1,"Dengue virus 2 isolate SG(EHI)D284666Y10, partial genome",DENV-2,,,2010,Homo sapiens,10176.0,False,,,legacy
KM279609.1,"Dengue virus 2 isolate SG(EHI)D2847Y09, partial genome",DENV-2,,,2009,Homo sapiens,10176.0,False,,,legacy
KM279608.1,"Dengue virus 2 isolate SG(EHI)D219211Y10, partial genome",DENV-2,,,2010,Homo sapiens,10176.0,False,,,legacy
KM279607.1,"Dengue virus 2 isolate SG(EHI)D286998Y10, partial genome",DENV-2,,,2010,Homo sapiens,10176.0,False,,,legacy
KM279606.1,"Dengue virus 2 isolate SG(EHI)D291527Y10, partial genome",DENV-2,,,2010,Homo sapiens,10176.0,False,,,legacy
KM279605.1,"Dengue virus 2 isolate SG(EHI)D2276Y09, partial genome",DENV-2,,,2009,Homo sapiens,10176.0,False,,,legacy
KM279604.1,"Dengue virus 2 isolate SG(EHI)D21158Y08, partial genome",DENV-2,,,2008,Homo sapiens,10176.0,False,,,legacy
KM279603.1,"Dengue virus 2 isolate SG(EHI)D20304Y07, partial genome",DENV-2,,,2007,Homo sapiens,10176.0,False,,,legacy
KM279602.1,"Dengue virus 2 isolate SG(EHI)D20074Y08, partial genome",DENV-2,,,2008,Homo sapiens,10176.0,False,,,legacy
KM279601.1,"Dengue virus 2 isolate E1439Y12, complete genome",DENV-2,,,2012,Homo sapiens,10723.0,True,,,legacy
KM279600.1,"Dengue virus 2 isolate E1432Y12, complete genome",DENV-2,,,2012,Homo sapiens,10723.0,True,,,legacy
KM279599.1,"Dengue virus 2 isolate E1429Y12, complete genome",DENV-2,,,2012,Homo sapiens,10723.0,True,,,legacy
KM279598.1,"Dengue virus 2 isolate E1379Y12, complete genome",DENV-2,,,2012,Homo sapiens,10723.0,True,,,legacy
KM279597.1,"Dengue virus 2 isolate DC719Y12, complete genome",DENV-2,,,2012,Homo sapiens,10723.0,True,,,legacy
KM279596.1,"Dengue virus 2 isolate DC849Y12, partial genome",DENV-2,,,2012,Homo sapiens,10682.0,False,,,legacy
KM279595.1,"Dengue virus 2 isolate DC792Y12, complete genome",DENV-2,,,2012,Homo sapiens,10723.0,True,,,legacy
KM279594.1,"Dengue virus 2 isolate DC771Y12, complete genome",DENV-2,,,2012,Homo sapiens,10723.0,True,,,legacy
KM279593.1,"Dengue virus 2 isolate DC759Y12, complete genome",DENV-2,,,2012,Homo sapiens,10723.0,True,,,legacy
KM279592.1,"Dengue virus 2 isolate DC720Y12, complete genome",DENV-2,,,2012,Homo sapiens,10723.0,True,,,legacy
KM279591.1,"Dengue virus 2 isolate DC716Y12, complete genome",DENV-2,,,2012,Homo sapiens,10723.0,True,,,legacy
KM279590.1,"Dengue virus 2 isolate DC688Y12, complete genome",DENV-2,,,2012,Homo sapiens,10723.0,True,,,legacy
KM279589.1,"Dengue virus 2 isolate DC666Y12, partial genome",DENV-2,,,2012,Homo sapiens,10675.0,False,,,legacy
KM279588.1,"Dengue virus 2 isolate DC636Y12, complete genome",DENV-2,,,2012,Homo sapiens,10723.0,True,,,legacy
KM279587.1,"Dengue virus 2 isolate DC596Y12, complete genome",DENV-2,,,2012,Homo sapiens,10723.0,True,,,legacy
KM279586.1,"Dengue virus 2 isolate DC427Y11, complete genome",DENV-2,,,2011,Homo sapiens,10723.0,True,,,legacy
KM279585.1,"Dengue virus 2 isolate DC412Y11, partial genome",DENV-2,,,2011,Homo sapiens,10273.0,False,,,legacy
KM279584.1,"Dengue virus 2 isolate DC410Y11, partial genome",DENV-2,,,2011,Homo sapiens,10634.0,False,,,legacy
KM279583.1,"Dengue virus 2 isolate DC408Y11, partial genome",DENV-2,,,2011,Homo sapiens,10695.0,False,,,legacy
KM279582.1,"Dengue virus 2 isolate DC389Y11, complete genome",DENV-2,,,2011,Homo sapiens,10723.0,True,,,legacy
KM279581.1,"Dengue virus 2 isolate DC380Y11, complete genome",DENV-2,,,2011,Homo sapiens,10723.0,True,,,legacy
KM279580.1,"Dengue virus 2 isolate E1519Y13, partial genome",DENV-2,,,2013,Homo sapiens,10322.0,False,,,legacy
KM279579.1,"Dengue virus 2 isolate E1502Y12, complete genome",DENV-2,,,2012,Homo sapiens,10723.0,True,,,legacy
KM279578.1,"Dengue virus 2 isolate E1436Y12, complete genome",DENV-2,,,2012,Homo sapiens,10723.0,True,,,legacy
KM279577.1,"Dengue virus 2 isolate E1434Y12, complete genome",DENV-2,,,2012,Homo sapiens,10723.0,True,,,legacy
KM279576.1,"Dengue virus 2 isolate E1433Y12, complete genome",DENV-2,,,2012,Homo sapiens,10723.0,True,,,legacy
KM279575.1,"Dengue virus 2 isolate DC827Y12, complete genome",DENV-2,,,2012,Homo sapiens,10723.0,True,,,legacy
KM279574.1,"Dengue virus 2 isolate DC802Y12, partial genome",DENV-2,,,2012,Homo sapiens,10322.0,False,,,legacy
KM279573.1,"Dengue virus 2 isolate DC796Y12, complete genome",DENV-2,,,2012,Homo sapiens,10723.0,True,,,legacy
KM279572.1,"Dengue virus 2 isolate DC795Y12, complete genome",DENV-2,,,2012,Homo sapiens,10723.0,True,,,legacy
KM279571.1,"Dengue virus 2 isolate DC648Y12, complete genome",DENV-2,,,2012,Homo sapiens,10723.0,True,,,legacy
KM279570.1,"Dengue virus 2 isolate DC848Y12, complete genome",DENV-2,,,2012,Homo sapiens,10723.0,True,,,legacy
KM279569.1,"Dengue virus 2 isolate DC814Y12, complete genome",DENV-2,,,2012,Homo sapiens,10723.0,True,,,legacy
KM279568.1,"Dengue virus 2 isolate DC812Y12, complete genome",DENV-2,,,2012,Homo sapiens,10723.0,True,,,legacy
KM279567.1,"Dengue virus 2 isolate DC811Y12, complete genome",DENV-2,,,2012,Homo sapiens,10723.0,True,,,legacy
KM279566.1,"Dengue virus 2 isolate DC793Y12, complete genome",DENV-2,,,2012,Homo sapiens,10723.0,True,,,legacy
KM279565.1,"Dengue virus 2 isolate DC790Y12, complete genome",DENV-2,,,2012,Homo sapiens,10723.0,True,,,legacy
KM279564.1,"Dengue virus 2 isolate DC786Y12, complete genome",DENV-2,,,2012,Homo sapiens,10723.0,True,,,legacy
KM279563.1,"Dengue virus 2 isolate DC766Y12, complete genome",DENV-2,,,2012,Homo sapiens,10723.0,True,,,legacy
KM279562.1,"Dengue virus 2 isolate DC763Y12, complete genome",DENV-2,,,2012,Homo sapiens,10723.0,True,,,legacy
KM279561.1,"Dengue virus 2 isolate DC756Y12, complete genome",DENV-2,,,2012,Homo sapiens,10723.0,True,,,legacy
