sample_id,kmer_AAT,kmer_CCT,kmer_TCC,kmer_CAT,kmer_GGC,kmer_ACT,kmer_GCG,kmer_ATG,kmer_GTT,kmer_CTT,kmer_GCA,kmer_GGA,gc_content,kmer_CAG,kmer_GAA,kmer_GAT,kmer_GGG,kmer_CGA,kmer_ATA,kmer_TAC,kmer_TGT,kmer_GTC,kmer_ATC,kmer_CGT,kmer_GTA,kmer_CTG,kmer_ACG,kmer_GGT,kmer_GCT,kmer_TAT,kmer_AGA,kmer_AAA,kmer_CGG,kmer_AGC,kmer_TGA,kmer_CTC,kmer_CCA,kmer_GAG,kmer_CCG,kmer_TAG,total_mutations,kmer_ACC,kmer_GTG,kmer_AGG,kmer_GCC,kmer_GAC,kmer_TTC,kmer_AGT,kmer_TAA,kmer_TTA,kmer_TGG,kmer_TCA,kmer_CAC,kmer_TTT,kmer_CGC,length_diff,kmer_AAG,kmer_TCT,mutation_density,kmer_AAC,kmer_ATT,kmer_CCC,kmer_TGC,kmer_TCG,genome_length,kmer_CAA,kmer_TTG,kmer_CTA,kmer_ACA
MF797878.1,0.01685772,0.008091706,0.0067430884,0.019554956,0.01146325,0.020229265,0.0067430884,0.02225219,0.014160486,0.012137559,0.020903574,0.035738368,0.4720539,0.020229265,0.03371544,0.013486177,0.01820634,0.009440323,0.0128118675,0.009440323,0.015509103,0.013486177,0.009440323,0.010788942,0.0047201617,0.019554956,0.01146325,0.013486177,0.013486177,0.007417397,0.026298044,0.035738368,0.005394471,0.014834794,0.018880647,0.0047201617,0.01685772,0.01820634,0.005394471,0.01146325,,0.01820634,0.019554956,0.024275118,0.005394471,0.024949428,0.014160486,0.012137559,0.009440323,0.0067430884,0.031018207,0.018880647,0.020229265,0.01146325,0.005394471,-1.0,0.027646663,0.008091706,0.001214953271028,0.024275118,0.0128118675,0.0067430884,0.014834794,0.008091706,10687.0,0.025623735,0.01820634,0.013486177,0.02899528
MF576311.1,0.016183412,0.009440323,0.0067430884,0.01753203,0.010114633,0.019554956,0.0067430884,0.02360081,0.014834794,0.013486177,0.019554956,0.03641268,0.46801347,0.019554956,0.03438975,0.015509103,0.010788942,0.008766015,0.012137559,0.008766015,0.01685772,0.012137559,0.005394471,0.012137559,0.0067430884,0.019554956,0.009440323,0.013486177,0.014160486,0.0047201617,0.02899528,0.035738368,0.0060687796,0.01685772,0.019554956,0.005394471,0.01820634,0.020903574,0.0047201617,0.0128118675,,0.020903574,0.020903574,0.02360081,0.0047201617,0.0229265,0.014834794,0.012137559,0.010788942,0.007417397,0.030343898,0.01753203,0.021577884,0.013486177,0.0020229265,-1.0,0.028320972,0.0060687796,0.0008411214953271,0.025623735,0.0128118675,0.009440323,0.016183412,0.007417397,10709.0,0.024949428,0.018880647,0.010788942,0.028320972
KY937190.1,0.02360081,0.01146325,0.010114633,0.02225219,0.010788942,0.010114633,0.0033715442,0.028320972,0.01820634,0.009440323,0.016183412,0.042481456,0.44040403,0.024949428,0.03506406,0.014160486,0.020903574,0.0026972354,0.014834794,0.008766015,0.02225219,0.01146325,0.014834794,0.005394471,0.009440323,0.014834794,0.0033715442,0.009440323,0.01146325,0.01146325,0.025623735,0.04450438,0.004045853,0.016183412,0.012137559,0.008766015,0.016183412,0.018880647,0.0020229265,0.0128118675,,0.010788942,0.0128118675,0.02899528,0.008766015,0.014834794,0.009440323,0.014834794,0.009440323,0.01146325,0.029669588,0.0229265,0.01685772,0.01820634,0.0013486177,-1.0,0.02899528,0.0067430884,0.0038317757009345,0.021577884,0.013486177,0.005394471,0.012137559,0.0047201617,10741.0,0.02899528,0.020229265,0.0067430884,0.037761293
KY937189.1,0.0229265,0.01146325,0.010114633,0.02225219,0.010788942,0.010114633,0.0026972354,0.027646663,0.01685772,0.010114633,0.01685772,0.042481456,0.44040403,0.024949428,0.03438975,0.014834794,0.021577884,0.0026972354,0.015509103,0.008766015,0.02225219,0.01146325,0.014834794,0.0047201617,0.010114633,0.015509103,0.0033715442,0.009440323,0.012137559,0.01146325,0.024949428,0.04450438,0.004045853,0.01685772,0.0128118675,0.008091706,0.016183412,0.018880647,0.0020229265,0.013486177,,0.010788942,0.0128118675,0.02899528,0.008766015,0.014834794,0.009440323,0.015509103,0.009440323,0.01146325,0.029669588,0.0229265,0.01753203,0.018880647,0.0013486177,-1.0,0.02899528,0.0060687796,0.0031775700934579,0.020903574,0.013486177,0.005394471,0.01146325,0.0047201617,10734.0,0.02899528,0.019554956,0.0060687796,0.037761293
KY937188.1,0.0229265,0.012137559,0.008766015,0.02225219,0.012137559,0.010114633,0.0033715442,0.030343898,0.01685772,0.007417397,0.015509103,0.039784223,0.44713804,0.024949428,0.035738368,0.014160486,0.01753203,0.0047201617,0.013486177,0.010114633,0.020903574,0.01146325,0.01146325,0.0047201617,0.010788942,0.016183412,0.004045853,0.01146325,0.01146325,0.010114633,0.026298044,0.043155767,0.0047201617,0.014160486,0.0128118675,0.01146325,0.01685772,0.01820634,0.0026972354,0.0128118675,,0.013486177,0.0128118675,0.027646663,0.009440323,0.015509103,0.009440323,0.014834794,0.009440323,0.010114633,0.031018207,0.020903574,0.01820634,0.014160486,0.00067430886,-1.0,0.026972353,0.009440323,0.0038317757009345,0.02360081,0.014160486,0.007417397,0.013486177,0.0047201617,10741.0,0.027646663,0.018880647,0.008091706,0.039784223
KY937187.1,0.024275118,0.012137559,0.008766015,0.0229265,0.012137559,0.010788942,0.0033715442,0.028320972,0.016183412,0.007417397,0.014834794,0.03910991,0.44511783,0.024275118,0.037086986,0.0128118675,0.01685772,0.0047201617,0.014160486,0.010114633,0.019554956,0.012137559,0.0128118675,0.005394471,0.010788942,0.016183412,0.0047201617,0.01146325,0.012137559,0.010114633,0.026298044,0.043830074,0.0047201617,0.014160486,0.013486177,0.0128118675,0.01685772,0.01820634,0.0020229265,0.013486177,,0.0128118675,0.012137559,0.027646663,0.009440323,0.015509103,0.008766015,0.014834794,0.008766015,0.009440323,0.030343898,0.0229265,0.01753203,0.014160486,0.00067430886,-1.0,0.026972353,0.009440323,0.0039252336448598,0.0229265,0.014834794,0.0067430884,0.013486177,0.005394471,10742.0,0.027646663,0.020229265,0.008091706,0.037761293
KY937186.1,0.02360081,0.012137559,0.008766015,0.0229265,0.01146325,0.010114633,0.0033715442,0.028320972,0.016183412,0.007417397,0.014834794,0.04045853,0.44713804,0.024275118,0.03641268,0.013486177,0.01820634,0.004045853,0.014160486,0.010114633,0.019554956,0.01146325,0.0128118675,0.005394471,0.010788942,0.016183412,0.0047201617,0.010788942,0.01146325,0.010114633,0.026298044,0.043155767,0.005394471,0.014160486,0.013486177,0.01146325,0.01753203,0.01820634,0.0020229265,0.013486177,,0.0128118675,0.012137559,0.027646663,0.010114633,0.016183412,0.008766015,0.014834794,0.008766015,0.009440323,0.029669588,0.020903574,0.01820634,0.014160486,0.00067430886,-1.0,0.026972353,0.009440323,0.0039252336448598,0.0229265,0.014834794,0.007417397,0.014160486,0.005394471,10742.0,0.027646663,0.020229265,0.008091706,0.039784223
KY937185.1,0.02360081,0.010788942,0.009440323,0.0229265,0.01146325,0.010788942,0.0026972354,0.029669588,0.01685772,0.008091706,0.015509103,0.038435604,0.44713804,0.024949428,0.035738368,0.0128118675,0.01820634,0.004045853,0.014160486,0.010114633,0.020229265,0.012137559,0.012137559,0.005394471,0.010114633,0.016183412,0.0047201617,0.012137559,0.0128118675,0.010788942,0.024949428,0.043155767,0.0047201617,0.014160486,0.014834794,0.010788942,0.01820634,0.01753203,0.0026972354,0.0128118675,,0.0128118675,0.013486177,0.027646663,0.009440323,0.016183412,0.008766015,0.014834794,0.008766015,0.010788942,0.030343898,0.020903574,0.01753203,0.014834794,0.0013486177,-1.0,0.026298044,0.008091706,0.0039252336448598,0.0229265,0.014160486,0.007417397,0.013486177,0.005394471,10742.0,0.028320972,0.019554956,0.007417397,0.038435604
KY451945.1,0.012137559,0.009440323,0.01146325,0.024275118,0.010788942,0.010114633,0.004045853,0.027646663,0.01820634,0.010114633,0.015509103,0.037761293,0.4720539,0.020903574,0.030343898,0.021577884,0.013486177,0.0067430884,0.0128118675,0.009440323,0.018880647,0.010114633,0.010788942,0.0060687796,0.009440323,0.010114633,0.009440323,0.01820634,0.0128118675,0.007417397,0.028320972,0.020903574,0.008766015,0.0128118675,0.020903574,0.012137559,0.020903574,0.026972353,0.0047201617,0.013486177,,0.014834794,0.025623735,0.026298044,0.008766015,0.014160486,0.012137559,0.020229265,0.009440323,0.008766015,0.031692516,0.01820634,0.01753203,0.016183412,0.0033715442,-1.0,0.026298044,0.008766015,0.0078504672897196,0.0229265,0.014160486,0.008766015,0.013486177,0.0067430884,10616.0,0.021577884,0.021577884,0.008766015,0.029669588
KX702404.1,0.019554956,0.008766015,0.007417397,0.020229265,0.01146325,0.014160486,0.0020229265,0.024949428,0.014834794,0.0067430884,0.015509103,0.037086986,0.45454547,0.02360081,0.03506406,0.016183412,0.01753203,0.0033715442,0.014160486,0.01146325,0.015509103,0.01146325,0.016183412,0.008766015,0.010788942,0.01820634,0.008091706,0.010114633,0.014160486,0.009440323,0.031692516,0.038435604,0.0067430884,0.014160486,0.016183412,0.012137559,0.016183412,0.020229265,0.0026972354,0.01685772,,0.010114633,0.0128118675,0.027646663,0.010114633,0.016183412,0.009440323,0.015509103,0.008091706,0.010788942,0.024275118,0.021577884,0.02225219,0.016183412,0.004045853,-1.0,0.028320972,0.010114633,0.0021495327102803,0.02225219,0.010114633,0.008091706,0.01146325,0.010114633,10723.0,0.026972353,0.01146325,0.010114633,0.039784223
MF405201.1,0.016183412,0.008091706,0.0060687796,0.019554956,0.008766015,0.024949428,0.005394471,0.024275118,0.015509103,0.013486177,0.019554956,0.037086986,0.45319864,0.019554956,0.03641268,0.015509103,0.01146325,0.008091706,0.0128118675,0.008091706,0.01685772,0.009440323,0.0067430884,0.008091706,0.005394471,0.020229265,0.008766015,0.010114633,0.0128118675,0.0047201617,0.02899528,0.037086986,0.0047201617,0.01753203,0.020903574,0.008766015,0.01685772,0.01685772,0.004045853,0.014160486,,0.01685772,0.01753203,0.02225219,0.0060687796,0.026298044,0.014160486,0.0128118675,0.010114633,0.007417397,0.02899528,0.019554956,0.021577884,0.01753203,0.0026972354,-1.0,0.031018207,0.008091706,0.0113084112149532,0.026298044,0.012137559,0.0047201617,0.014834794,0.005394471,10821.0,0.026972353,0.019554956,0.01146325,0.031692516
MF370226.1,0.021577884,0.013486177,0.0060687796,0.021577884,0.01146325,0.015509103,0.0033715442,0.024275118,0.010114633,0.014160486,0.02225219,0.03506406,0.46734008,0.019554956,0.03438975,0.0128118675,0.024949428,0.0047201617,0.013486177,0.0128118675,0.01753203,0.007417397,0.010114633,0.0026972354,0.007417397,0.016183412,0.009440323,0.015509103,0.013486177,0.0060687796,0.024949428,0.030343898,0.0047201617,0.01685772,0.020903574,0.01146325,0.01753203,0.021577884,0.0013486177,0.008766015,,0.016183412,0.0229265,0.024949428,0.010114633,0.01685772,0.008766015,0.012137559,0.009440323,0.0067430884,0.032366823,0.020229265,0.02225219,0.014834794,0.0047201617,-1.0,0.02899528,0.008766015,0.006822429906542,0.021577884,0.014160486,0.005394471,0.016183412,0.0026972354,10627.0,0.02899528,0.0229265,0.009440323,0.032366823
KY863456.1,0.02360081,0.014160486,0.0060687796,0.01685772,0.01146325,0.0128118675,0.0020229265,0.02225219,0.008766015,0.013486177,0.020903574,0.037761293,0.46801347,0.01820634,0.031018207,0.013486177,0.02360081,0.005394471,0.0128118675,0.010114633,0.016183412,0.007417397,0.01146325,0.0047201617,0.007417397,0.010788942,0.010788942,0.01753203,0.01146325,0.0067430884,0.024275118,0.032366823,0.005394471,0.016183412,0.01753203,0.010788942,0.01753203,0.02360081,0.0026972354,0.008766015,,0.018880647,0.024275118,0.028320972,0.009440323,0.01753203,0.008766015,0.010114633,0.010788942,0.0060687796,0.033041134,0.021577884,0.026972353,0.021577884,0.004045853,-1.0,0.028320972,0.0067430884,0.0006542056074766,0.020903574,0.014160486,0.008091706,0.012137559,0.004045853,10707.0,0.031018207,0.021577884,0.010114633,0.033041134
KY829115.1,0.01753203,0.007417397,0.0067430884,0.020903574,0.010788942,0.021577884,0.0067430884,0.020903574,0.012137559,0.014160486,0.01820634,0.03641268,0.47272727,0.020229265,0.03371544,0.010788942,0.01820634,0.010114633,0.014160486,0.009440323,0.013486177,0.01146325,0.008091706,0.010788942,0.004045853,0.01820634,0.012137559,0.013486177,0.016183412,0.008091706,0.026972353,0.03371544,0.0047201617,0.01685772,0.01820634,0.005394471,0.01820634,0.018880647,0.0060687796,0.01146325,,0.018880647,0.020229265,0.02360081,0.0060687796,0.02899528,0.015509103,0.010114633,0.009440323,0.0067430884,0.032366823,0.020229265,0.018880647,0.0128118675,0.0060687796,-1.0,0.026972353,0.0067430884,0.0015887850467289,0.02360081,0.014160486,0.0067430884,0.013486177,0.0067430884,10717.0,0.024949428,0.01820634,0.013486177,0.028320972
KX595191.1,0.01753203,0.010788942,0.005394471,0.016183412,0.010788942,0.02225219,0.005394471,0.021577884,0.016183412,0.01146325,0.020903574,0.037761293,0.45993266,0.020903574,0.035738368,0.0128118675,0.01146325,0.008091706,0.014160486,0.009440323,0.015509103,0.010114633,0.005394471,0.010114633,0.0060687796,0.01820634,0.010788942,0.008091706,0.014160486,0.0060687796,0.02899528,0.03438975,0.0067430884,0.01685772,0.018880647,0.0067430884,0.014160486,0.01820634,0.0060687796,0.014834794,,0.020229265,0.01685772,0.02225219,0.005394471,0.026972353,0.014160486,0.015509103,0.01146325,0.0047201617,0.027646663,0.019554956,0.021577884,0.01685772,0.0026972354,-1.0,0.030343898,0.0060687796,0.0029906542056074,0.026298044,0.01146325,0.005394471,0.014834794,0.005394471,10732.0,0.026972353,0.020229265,0.01685772,0.031018207
KT279761.2,0.01685772,0.007417397,0.0060687796,0.019554956,0.010788942,0.018880647,0.007417397,0.0229265,0.012137559,0.01146325,0.018880647,0.035738368,0.47878787,0.021577884,0.033041134,0.013486177,0.020229265,0.009440323,0.012137559,0.0060687796,0.014834794,0.013486177,0.007417397,0.009440323,0.0047201617,0.02225219,0.010114633,0.0128118675,0.015509103,0.007417397,0.02899528,0.03371544,0.005394471,0.014834794,0.019554956,0.0047201617,0.019554956,0.020229265,0.0047201617,0.010788942,,0.020229265,0.01820634,0.0229265,0.005394471,0.027646663,0.016183412,0.01146325,0.007417397,0.004045853,0.031018207,0.020229265,0.0229265,0.01146325,0.0060687796,-1.0,0.025623735,0.007417397,0.0032710280373831,0.024275118,0.014834794,0.008091706,0.015509103,0.008091706,10735.0,0.026298044,0.01753203,0.010788942,0.031692516
KY427085.1,0.0229265,0.012137559,0.008766015,0.02225219,0.012137559,0.010114633,0.0033715442,0.02899528,0.016183412,0.007417397,0.015509103,0.039784223,0.44579124,0.024949428,0.03641268,0.013486177,0.016183412,0.0047201617,0.013486177,0.010788942,0.020229265,0.01146325,0.0128118675,0.005394471,0.010788942,0.01685772,0.0047201617,0.010114633,0.0128118675,0.010788942,0.026298044,0.042481456,0.0047201617,0.014834794,0.014160486,0.012137559,0.01685772,0.01820634,0.0020229265,0.013486177,,0.0128118675,0.0128118675,0.027646663,0.009440323,0.016183412,0.008091706,0.015509103,0.008766015,0.01146325,0.029669588,0.020903574,0.01753203,0.014160486,0.00067430886,-1.0,0.027646663,0.009440323,0.0021495327102803,0.0229265,0.014160486,0.0067430884,0.0128118675,0.005394471,10723.0,0.028320972,0.01820634,0.008091706,0.039784223
KY427084.1,0.020229265,0.01146325,0.007417397,0.020903574,0.01146325,0.009440323,0.0026972354,0.027646663,0.015509103,0.008091706,0.015509103,0.041132838,0.45252526,0.025623735,0.03371544,0.014834794,0.016183412,0.0047201617,0.0128118675,0.009440323,0.018880647,0.010788942,0.014160486,0.005394471,0.008766015,0.018880647,0.0047201617,0.009440323,0.014834794,0.01146325,0.024949428,0.043830074,0.0047201617,0.01753203,0.015509103,0.012137559,0.015509103,0.021577884,0.0033715442,0.014160486,,0.0128118675,0.013486177,0.02899528,0.010114633,0.015509103,0.010114633,0.014834794,0.0067430884,0.012137559,0.028320972,0.02225219,0.020903574,0.012137559,0.0020229265,-1.0,0.024949428,0.01146325,0.0021495327102803,0.02360081,0.0128118675,0.0067430884,0.01146325,0.0060687796,10723.0,0.028320972,0.014160486,0.008091706,0.042481456
KY921910.1,0.020229265,0.008091706,0.010788942,0.02360081,0.01146325,0.010788942,0.0047201617,0.026972353,0.01685772,0.009440323,0.014834794,0.03641268,0.45723906,0.019554956,0.032366823,0.018880647,0.01685772,0.0067430884,0.013486177,0.010114633,0.019554956,0.010114633,0.010788942,0.0047201617,0.008766015,0.010788942,0.008091706,0.016183412,0.012137559,0.0067430884,0.02899528,0.024949428,0.0067430884,0.010788942,0.020229265,0.01146325,0.01753203,0.02360081,0.004045853,0.0128118675,,0.012137559,0.024275118,0.0229265,0.0067430884,0.01753203,0.012137559,0.019554956,0.008766015,0.0067430884,0.03438975,0.018880647,0.014834794,0.019554956,0.0033715442,-1.0,0.026298044,0.010114633,0.0091588785046728,0.021577884,0.01820634,0.008091706,0.013486177,0.0047201617,10602.0,0.026298044,0.025623735,0.009440323,0.033041134
KY921909.1,0.020903574,0.008766015,0.01146325,0.02360081,0.01146325,0.010788942,0.0047201617,0.026972353,0.016183412,0.008766015,0.014834794,0.03641268,0.45656565,0.019554956,0.032366823,0.01820634,0.01685772,0.0060687796,0.013486177,0.010114633,0.018880647,0.010114633,0.010788942,0.0047201617,0.010114633,0.010788942,0.007417397,0.016183412,0.012137559,0.0067430884,0.02899528,0.024949428,0.0067430884,0.010788942,0.019554956,0.01146325,0.01753203,0.02360081,0.004045853,0.013486177,,0.012137559,0.02360081,0.0229265,0.0067430884,0.01685772,0.012137559,0.020229265,0.009440323,0.0060687796,0.03438975,0.018880647,0.014834794,0.019554956,0.0033715442,-1.0,0.026298044,0.009440323,0.0088785046728971,0.02225219,0.01820634,0.008091706,0.013486177,0.0047201617,10605.0,0.026972353,0.024949428,0.010114633,0.03371544
KY921907.1,0.020903574,0.014834794,0.0067430884,0.020229265,0.010788942,0.015509103,0.0033715442,0.024275118,0.009440323,0.014160486,0.021577884,0.03641268,0.47003368,0.020229265,0.03371544,0.014160486,0.025623735,0.0047201617,0.0128118675,0.014160486,0.01753203,0.008091706,0.010114633,0.0026972354,0.008091706,0.016183412,0.008766015,0.016183412,0.013486177,0.0060687796,0.024949428,0.027646663,0.004045853,0.01685772,0.020903574,0.01146325,0.016183412,0.0229265,0.0013486177,0.009440323,,0.015509103,0.0229265,0.026972353,0.010114633,0.01685772,0.008091706,0.0128118675,0.008091706,0.0060687796,0.032366823,0.019554956,0.020903574,0.015509103,0.0047201617,-1.0,0.02899528,0.008766015,0.0030841121495327,0.020903574,0.014160486,0.0047201617,0.016183412,0.0026972354,10667.0,0.02899528,0.02360081,0.010788942,0.033041134
KY921906.1,0.02360081,0.0128118675,0.0067430884,0.020229265,0.010114633,0.01146325,0.0033715442,0.0229265,0.008091706,0.013486177,0.018880647,0.037761293,0.47138047,0.018880647,0.03371544,0.0128118675,0.025623735,0.0060687796,0.01146325,0.010788942,0.013486177,0.008766015,0.01146325,0.005394471,0.0060687796,0.010788942,0.009440323,0.01685772,0.0128118675,0.005394471,0.024275118,0.030343898,0.004045853,0.015509103,0.018880647,0.01146325,0.018880647,0.021577884,0.0033715442,0.007417397,,0.019554956,0.0229265,0.025623735,0.008766015,0.019554956,0.009440323,0.010788942,0.009440323,0.0047201617,0.03506406,0.020229265,0.0229265,0.01820634,0.005394471,-1.0,0.028320972,0.009440323,0.0023364485981308,0.02225219,0.016183412,0.008091706,0.0128118675,0.0047201617,10675.0,0.031018207,0.02360081,0.010788942,0.03506406
KY921905.1,0.02225219,0.008091706,0.010114633,0.021577884,0.01146325,0.014160486,0.0026972354,0.027646663,0.014834794,0.01146325,0.01685772,0.04045853,0.44781145,0.02360081,0.037761293,0.014834794,0.01685772,0.005394471,0.013486177,0.0067430884,0.019554956,0.01146325,0.014160486,0.004045853,0.008766015,0.014160486,0.005394471,0.009440323,0.0128118675,0.01146325,0.028320972,0.03910991,0.0060687796,0.013486177,0.014834794,0.010114633,0.015509103,0.018880647,0.004045853,0.015509103,,0.009440323,0.0128118675,0.028320972,0.008091706,0.01685772,0.01146325,0.014834794,0.007417397,0.010114633,0.026972353,0.02225219,0.02360081,0.012137559,0.0020229265,-1.0,0.026972353,0.009440323,0.0021495327102803,0.0229265,0.014834794,0.007417397,0.0128118675,0.005394471,10723.0,0.026972353,0.019554956,0.008766015,0.041132838
KY921904.1,0.024949428,0.008091706,0.008766015,0.019554956,0.0128118675,0.01146325,0.0026972354,0.027646663,0.014834794,0.009440323,0.01753203,0.03910991,0.44781145,0.024949428,0.038435604,0.014834794,0.01685772,0.004045853,0.014834794,0.0060687796,0.019554956,0.010114633,0.014834794,0.004045853,0.0067430884,0.014160486,0.0047201617,0.008766015,0.014834794,0.0128118675,0.026972353,0.04180715,0.0067430884,0.014834794,0.016183412,0.012137559,0.016183412,0.01820634,0.0047201617,0.014160486,,0.010114633,0.014160486,0.027646663,0.010114633,0.014160486,0.009440323,0.013486177,0.007417397,0.009440323,0.026298044,0.021577884,0.02360081,0.014160486,0.0026972354,-1.0,0.025623735,0.010788942,0.0021495327102803,0.02225219,0.014834794,0.0067430884,0.014160486,0.005394471,10723.0,0.026972353,0.020229265,0.009440323,0.039784223
